id,pcat_id,code,field1,field2,field3,field4,field5,field6
1,4,piston-kit,Model ,Diameter,Pin (mm),1st Ring (mm),2nd Ring (mm),3rd Ring (mm)
2,4,BON-PSTKIT-001,Compatible with STIHL MS660,54,12,1.2,1.2,
3,4,BON-PSTKIT-002,Compatible with HUSQ 288,54,13,1.5,,
4,4,BON-PSTKIT-003,Compatible with HUSQ 143R-II,40,10,1.5,1.5,
5,4,BON-PSTKIT-004,Compatible with STIHL FS280,40,10,1.5,1.5,
6,4,BON-PSTKIT-005,Compatible with STIHL MS380,52,12,1.5,1.5,
7,4,BON-PSTKIT-006,Compatible with 1E40F-5 (Brushcutter China 43 CC),40,10,1.5,1.5,
8,4,BON-PSTKIT-007,Compatible with 1E44F-2A (Brushcutter China 52 CC),44,10,2,2,
9,4,BON-PSTKIT-008,Compatible with 5800 (Chainsaw China 58 CC),45.2,11,1.2,1.2,
10,4,BON-PSTKIT-009,Compatible with SHINDIAWA B45,40,11,1.5,1.5,
11,4,BON-PSTKIT-010,Compatible with Honda GX120,60,13,1.5,1.5,2.5
12,4,BON-PSTKIT-011,Compatible with Honda GX140,64,18,1.5,1.5,2.5
13,4,BON-PSTKIT-012,Compatible with Honda GX160,68,18,1.5,1.5,2.5
14,4,BON-PSTKIT-013,Compatible with Honda GX200,68,18,1.5,1.5,2.5
15,4,BON-PSTKIT-014,Compatible with Honda GX210,70,18,1.5,1.5,2.5
16,4,BON-PSTKIT-015,Compatible with Honda GX220,70,18,1.5,1.5,2.5
17,4,BON-PSTKIT-016,Compatible with Honda GX240,73,18,2,2,2.8
18,4,BON-PSTKIT-017,Compatible with Honda GX270,77,18,2,2,2.8
19,4,BON-PSTKIT-018,Compatible with Honda GX340,82,20,2,2,2.8
20,4,BON-PSTKIT-019,Compatible with Honda GX390,88,20,2,2,2.8
21,4,BON-PSTKIT-020,Compatible with Honda GX100,52,10,1.5,1.5,2.5
22,4,BON-PSTKIT-021,Compatible with Honda GX400,90,20,2,2,2.8
23,4,BON-PSTKIT-022,Compatible with Honda GX420,90,20,2,2,2.8
24,4,BON-PSTKIT-023,"Compatible with TU26 (Sprayer China, Brushcutter China)",33,8,1.5,1.5,
25,4,BON-PSTKIT-024,Compatible with HUSQ 232R,35,10,1.5,,
26,4,BON-PSTKIT-025,Compatible with HUSQ 235,37,10,1.5,,
27,4,BON-PSTKIT-026,Compatible with HUSQ 141,40,10,1.5,,
28,4,BON-PSTKIT-027,"Compatible with HUSQ 40, 240R",40,10,1.5,,
29,4,BON-PSTKIT-028,Compatible with HUSQ 340,40,10,1.5,,
30,4,BON-PSTKIT-029,Compatible with HUSQ 2137 2550,41,10,1.5,,
31,4,BON-PSTKIT-030,Compatible with HUSQ H445 2245,42,10,1.5,,
32,4,BON-PSTKIT-031,"Compatible with HUSQ 343R,345 2145",42,10,1.5,,
33,4,BON-PSTKIT-032,Compatible with  HUSQ 350P,44,10,1.5,,
34,4,BON-PSTKIT-033,Compatible with  HUSQ 353,45,10,1.5,,
35,4,BON-PSTKIT-034,Compatible with  HUSQ 55,46,10,1.5,,
36,4,BON-PSTKIT-035,Compatible with  HUSQ 359,47,12,1.5,,
37,4,BON-PSTKIT-036,Compatible with  HUSQ 365,48,12,1.5,,
38,4,BON-PSTKIT-037,Compatible with  HUSQ 268 (NEW),50,12,1.5,,
39,4,BON-PSTKIT-038,Compatible with  HUSQ 272P,52,12,1.5,,
40,4,BON-PSTKIT-039,Compatible with  HUSQ 385,54,13,1.2,1.2,
41,4,BON-PSTKIT-040,Compatible with  HUSQVARNA 461,49,12,1.5,,
42,4,BON-PSTKIT-041,Compatible with  STIHL MS170,37,8,1.2,1.2,
43,4,BON-PSTKIT-042,Compatible with  STIHL MS180,38,10,1.2,1.2,
44,4,BON-PSTKIT-043,Compatible with  STIHL MS230,40,10,1.2,1.2,
45,4,BON-PSTKIT-044,Compatible with  STIHL MSO25,42,10,1.2,1.2,
46,4,BON-PSTKIT-045,Compatible with  STIHL MS250,42.5,10,1.2,1.2,
47,4,BON-PSTKIT-046,"Compatible with  STIHL FR480, FS480",44,10,1.2,1.2,
48,4,BON-PSTKIT-047,Compatible with  STIHL MS034-340,46,10,1.2,1.2,
49,4,BON-PSTKIT-048,"Compatible with  STIHL MS290, SR400",46,10,1.5,1.5,
50,4,BON-PSTKIT-049,Compatible with  STIHL MS361,47,11,1.5,1.5,
51,4,BON-PSTKIT-050,Compatible with  STIHL MS360 (48MM),48,10,1.2,1.2,
52,4,BON-PSTKIT-051,Compatible with  STIHL MS390,49,10,1.5,1.5,
53,4,BON-PSTKIT-052,Compatible with  STIHL MS460,52,12,1.2,1.2,
54,4,BON-PSTKIT-053,Compatible with  STIHL 051,52,13,1.5,1.5,
55,4,BON-PSTKIT-054,Compatible with  STIHL 070,58,15,1.5,1.5,
56,4,BON-PSTKIT-057,Compatible with  GX35,39,8,1,1,2
57,4,BON-PSTKIT-058,Compatible with  OLEOMAC 753,45,12,1.5,1.5,
58,4,BON-PSTKIT-063,Compatible with  VTPH145/ HUS 61,48,48,12,1.5,
59,4,BON-PSTKIT-066,Compatible with  OLEOMAC 947,42,10,1.5,1.5,
60,4,BON-PSTKIT-067,"Compatible with  5200 (Chainsaw
China 52 CC)",45,11,1.2,1.2,
61,4,BON-PSTKIT-071,"Compatible with  VP703/OLEO-MAC 937, GS370,936",38,10,1.5,1.5,
62,4,BON-PSTKIT-072,"Compatible with  VP704/OLEO-MAC GS35, GS35C",38,10,1.5,,
63,4,BON-PSTKIT-073,Compatible with  VP706/OLEO MAC GS440,40,10,1.5,1.5,
64,4,BON-PSTKIT-074,"Compatible with  VP708/OLEO-MA AM180, MB80",42,12,1.5,1.5,
65,4,BON-PSTKIT-075,"Compatible with  VP709/VP710/OLEO MAC GS650 962, 965HD",48,12,1.5,1.5,
66,4,BON-PSTKIT-076,"Compatible with  VP705/OLEO- MAC941C, 941CX,GX410C,GX",40,10,1.2,1.2,
67,4,BON-PSTKIT-077,"Compatible with  VP707/OLEO- MAC SPARTA 25, SPARTA",34,8,1.5,,
68,4,BON-PSTKIT-078,"FITS VP711/OLEO MAC 980, 981, GS820, TL85,9",52,12,1.2,1.2,
69,4,BON-PSTKIT-087,Compatible with  FS220,38,10,1.5,1.5,
70,4,BON-PSTKIT-090,Compatible with  FS120,35,10,1.2,1.2,
71,4,BON-PSTKIT-091,Compatible with  Honda GX1000,54,10,1.5,1.5,2.5
72,4,BON-PSTKIT-092,Compatible with  Honda GX154,54,14,1.5,1.5,2.5
73,4,BON-PSTKIT-093,Compatible with  Honda GX156,56,14,1.5,1.5,2.5
74,4,BON-PSTKIT-094,Compatible with  Honda GX110,57,13,1.5,1.5,2.5
75,48,piston-rings,Model,Diameter,1st Ring (mm),2nd Ring (mm),3rd Ring (mm),
76,48,BON-PSTRING-001,Compatible with  STIHLMS660,54,1.2,1.2,,
77,48,BON-PSTRING-002,Compatible with  HUSQ 288,54,1.5,,,
78,48,BON-PSTRING-003,Compatible with  HUSQ 143R-II,40,1.2,,,
79,48,BON-PSTRING-004,Compatible with  STIHL MS380,52,1.5,1.5,,
80,48,BON-PSTRING-005,Compatible with  1E40F-5 (Chinese Brushcutter 43 CC),40,1.5,1.5,,
81,48,BON-PSTRING-006,Compatible with  1E44F-2A (Chinese Brushcutter 52 CC),44,2,2,,
82,48,BON-PSTRING-007,"Compatible with  5800 (Chinese
Chainsaw 58 CC)",45.2,1.2,1.2,,
83,48,BON-PSTRING-008,Compatible with  STIHL FS280,40,1.2,1.2,,
84,48,BON-PSTRING-009,Compatible with  SHINDIAWA B45,40,1.5,1.5,,
85,48,BON-PSTRING-010,Compatible with  Honda GX120,60,1.5,1.5,2.5,
86,48,BON-PSTRING-011,Compatible with  Honda GX140,64,1.5,1.5,2.5,
87,48,BON-PSTRING-012,Compatible with  Honda GX160,68,1.5,1.5,2.5,
88,48,BON-PSTRING-013,Compatible with  Honda GX200,68,1.5,1.5,2.5,
89,48,BON-PSTRING-014,Compatible with  Honda GX210,70,1.5,1.5,2.5,
90,48,BON-PSTRING-015,Compatible with  Honda GX220,70,1.5,1.5,2.5,
91,48,BON-PSTRING-016,Compatible with  Honda GX240,73,2,2,2.8,
92,48,BON-PSTRING-017,Compatible with  Honda GX270,77,2,2,2.8,
93,48,BON-PSTRING-018,Compatible with  Honda GX340,82,2,2,2.8,
94,48,BON-PSTRING-019,Compatible with  Honda GX390,88,2,2,2.8,
95,48,BON-PSTRING-020,Compatible with  Honda GX100,52,1.5,1.5,2.5,
96,48,BON-PSTRING-021,Compatible with  Honda GX400,90,2,2,2.8,
97,48,BON-PSTRING-022,Compatible with  Honda GX420,90,2,2,2.8,
98,48,BON-PSTRING-023,"Compatible with  TU26 (Chinese Sprayer, Chinese Brushcutter)",33,1.5,1.5,,
99,48,BON-PSTRING-024,Compatible with  HUSQ 232R,35,1.5,,,
100,48,BON-PSTRING-025,Compatible with  HUSQ 235,37,1.5,,,
101,48,BON-PSTRING-026,Compatible with  HUSQ 141,40,1.5,,,
102,48,BON-PSTRING-027,"Compatible with  HUSQ 40, 240R",40,1.5,,,
103,48,BON-PSTRING-028,Compatible with  HUSQ 340,40,1.5,,,
104,48,BON-PSTRING-029,"Compatible with  HUSQ 2137, 2550",41,1.5,,,
105,48,BON-PSTRING-030,"Compatible with  HUSQ H445, 2245",42,1.5,,,
106,48,BON-PSTRING-031,"Compatible with  HUSQ 343R, 345, 2145",42,1.5,,,
107,48,BON-PSTRING-032,Compatible with  HUSQ 350P,44,1.5,,,
108,48,BON-PSTRING-033,Compatible with  HUSQ 353,45,1.5,,,
109,48,BON-PSTRING-034,Compatible with  HUSQ 55,46,1.5,,,
110,48,BON-PSTRING-035,Compatible with  HUSQ 359,47,1.5,,,
111,48,BON-PSTRING-036,Compatible with  HUSQ 365,48,1.5,,,
112,48,BON-PSTRING-037,Compatible with  HUSQ 268 (NEW),50,1.5,,,
113,48,BON-PSTRING-038,Compatible with  HUSQ 272P,52,1.5,,,
114,48,BON-PSTRING-039,Compatible with  HUSQ 385,54,1.2,1.2,,
115,48,BON-PSTRING-040,Compatible with  HUSQVARNA 461,49,1.5,,,
116,48,BON-PSTRING-041,Compatible with  STIHL MS170,37,1.2,1.2,,
117,48,BON-PSTRING-042,Compatible with  STIHL MS180,38,1.2,1.2,,
118,48,BON-PSTRING-043,Compatible with  STIHL MS230,40,1.2,1.2,,
119,48,BON-PSTRING-044,Compatible with  STIHL MSO25,42,1.2,1.2,,
120,48,BON-PSTRING-045,Compatible with  STIHL MS250,425,1.2,1.2,,
121,48,BON-PSTRING-046,"Compatible with  STIHL FR480,FS480",44,1.2,1.2,,
122,48,BON-PSTRING-047,Compatible with  STIHL MS034-340,46,1.2,1.2,,
123,48,BON-PSTRING-048,"Compatible with  STIHL MS290, SR400",46,1.5,1.5,,
124,48,BON-PSTRING-049,Compatible with  STIHL MS361,47,1.5,1.5,,
125,48,BON-PSTRING-050,Compatible with  STIHL MS360 48,48,1.2,1.2,,
126,48,BON-PSTRING-051,Compatible with  STIHL MS390,49,1.5,1.5,,
127,48,BON-PSTRING-052,Compatible with  STIHL MS460,52,1.2,1.2,,
128,48,BON-PSTRING-054,Compatible with  STIHL 070,58,1.5,1.5,,
129,48,BON-PSTRING-057,Compatible with  GX35,39,1,1,2,
130,48,BON-PSTRING-058,Compatible with  OLEOMAC 753,45,1.5,1.5,,
131,48,BON-PSTRING-063,Compatible with  VTPH145/HUS 61,48,1.5,,,
132,48,BON-PSTRING-066,Compatible with  OLEOMAC 947,42,1.5,1.5,,
133,48,BON-PSTRING-067,"Compatible with  5200 (Chinese
Chainsaw 52 CC)",45,1.2,1.2,,
134,48,BON-PSTRING-071,"Compatible with  VP703/OLEO-MAC 937,GS370,936",38,1.5,1.5,,
135,48,BON-PSTRING-072,"Compatible with  VP704/OLEO-MAC GS35, GS35C",38,1.5,,,
136,48,BON-PSTRING-073,Compatible with  VP706/OLEO-MAC GS440,40,1.5,1.5,,
137,48,BON-PSTRING-074,"Compatible with  VP708/OLEO-MAC AM180, MB80",42,1.5,1.5,,
138,48,BON-PSTRING-075,"Compatible with  VP709/VP710/ OLEO-MAC GS650 962,965HD",48,1.5,1.5,,
139,48,BON-PSTRING-076,"Compatible with  VP705/OLEO-MAC 941C, 941CX, GX- 410C, GX",40,1.2,1.2,,
140,48,BON-PSTRING-077,"Compatible with  VP707/OLEO-MAC SPARTA 25, SPARTA",34,1.5,,,
141,48,BON-PSTRING-078,"Compatible with  VP711/OLEO-MAC0 980, 981, GS820, MTL85, 9",52,1.2,1.2,,
142,49,CARBURETOR,Model,Brand,Application,,,
143,49,BON-CARB-001,Compatible with  STL 066 064 065 MS660 MS650,STIHL,Chainsaw,,,
144,49,BON-CARB-002,Compatible with  STL 038 MS380 MS381 ZAMA TYPE,STIHL,Chainsaw,,,
145,49,BON-CARB-003,Compatible with  HUSQVARNA 143RII,HUSQVARNA,Brushcutter,,,
146,49,BON-CARB-004,Compatible with  Chinese Chainsaw ZENOAH 5800,Chinese Machine,Chainsaw,,,
147,49,BON-CARB-005,Compatible with  40F-5 FOR Chinese Machines 43/52 CC,Chinese Machine,"
Brushcutter",,,
148,49,BON-CARB-006,Compatible with  Chinese Machines 26 CC,Chinese Machine,Brushcutter,,,
149,49,BON-CARB-007,Compatible with  STIHL FS-280,STIHL,Brushcutter,,,
150,49,BON-CARB-008,Compatible with  GX120 GX160 GX200 168 168F,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
151,49,BON-CARB-009,"Compatible with  GX120 GX160 GX200 168 168F 
WITH CUP",Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
152,49,BON-CARB-010,Compatible with  GX240 GX270 177 177F,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
153,49,BON-CARB-011,Compatible with  GX390 188 188F,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
154,49,BON-CARB-012,Compatible with  GX120 GX160 GX200 168 168F,Honda,GENERADOR,,,
155,49,BON-CARB-013,Compatible with  GX240 GX270 177 177F,Honda,GENERADOR,,,
156,49,BON-CARB-014,Compatible with  GX390 188 188F AUTO TYPE,Honda,GENERADOR,,,
157,49,BON-CARB-015,Compatible with  GX390 188188F,Honda,GENERADOR,,,
158,49,BON-CARB-016,Compatible with STL FS120 FS120R FS200 FS200R FS020 FS202 TS200 FS250 FS250R FS300 FS3,STIHL,Brushcutter,,,
159,49,BON-CARB-017,Compatible with Honda GX25 GX35 4 STROKE,Honda,Brushcutter/PULVERIZADOR/ RECORTADORA DE SETOS /TILLER/ TALADRO DE TI,,,
160,49,BON-CARB-018,Compatible with Honda GX25 GX35 4 STROKE,Honda,Brushcutter/PULVERIZADOR/ RECORTADORA DE SETOS /TILLER/ TALADRO DE TI,,,
161,49,BON-CARB-019,Compatible with Honda GX100 152F 3HP,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
162,49,BON-CARB-020,Compatible with Honda GXV120 GXV160,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
163,49,BON-CARB-021,Compatible with Honda GXV140,Honda,CORTACÉSPED,,,
164,49,BON-CARB-022,Compatible with Honda GXV270,Honda,CORTACÉSPED,,,
165,49,BON-CARB-023,Compatible with Honda GXV340,Honda,CORTACÉSPED,,,
166,49,BON-CARB-024,Compatible with Honda RV150,Honda,CORTACÉSPED,,,
167,49,BON-CARB-025,Compatible with STL MS170 MS 180 017 018 WALBRO TYPE,STIHL,Chainsaw,,,
168,49,BON-CARB-026,Compatible with STL MS341 MS361 MS361C,STIHL,Chainsaw,,,
169,49,BON-CARB-027,Compatible with STL 044 046 MS440 MS460,STIHL,Chainsaw,,,
170,49,BON-CARB-028,Compatible with STL MS070 070 090 090G 090AV,STIHL,Chainsaw,,,
171,49,BON-CARB-029,"Compatible with STL FS38 FS45 FS46 FS55
FS75 FS80 FS85""",STIHL,Brushcutter,,,
172,49,BON-CARB-030,Compatible with STL FS400 FS450 FS480 SP400 SP450 SP451 SP481,STIHL,Brushcutter,,,
173,49,BON-CARB-031,Compatible with HUS-365,HUSQVARNA,Chainsaw,,,
174,49,BON-CARB-032,Compatible with DS-30 FOR Chinese Machines,Chinese Machine,Brushcutter,,,
175,49,BON-CARB-033,Compatible with ECHO GT225 GT225I GT225L PAS225 PE225 PPF225 SHC225 SRM225 SRM225U RB-,ECHO,Brushcutter,,,
176,49,BON-CARB-034,Compatible with HUSQVARNA 435,HUSQVARNA,Chainsaw,,,
177,49,BON-CARB-035,"Compatible with HUSQVARNA 235, 236, 240",HUSQVARNA,Chainsaw,,,
178,49,BON-CARB-036,"Compatible with MT 350 Y OLEO MAC 951 EFCO, OLEO MAC",OLEO MAC,Chainsaw,,,
179,49,BON-CARB-037,Compatible with SR420,STIHL,FUMIGADAORA,,,
180,50,KIT-DE-REPARACION-DEL-CARBURETOR,Model,Brand,Application,,,
181,50,BON-CARBKIT-001,Compatible with STL 066 064 065 MS660 MS650,STIHL,Chainsaw,,,
182,50,BON-CARBKIT-002,Compatible with STL 038 MS380 MS381 ZAMA TYPE,STIHL,Chainsaw,,,
183,50,BON-CARBKIT-003,Compatible with HUSQVARNA 143RII,HUSQVARNA,Brushcutter,,,
184,50,BON-CARBKIT-004,Compatible with Chinese Chainsaw ZENOAH 5800,Chinese Machine,Chainsaw,,,
185,50,BON-CARBKIT-005,Compatible with 40F-5 FOR Chinese Machines 43/52 CC,Chinese Machine,Brushcutter,,,
186,50,BON-CARBKIT-006,Compatible with STIHL FS280,STIHL,Brushcutter,,,
187,50,BON-CARBKIT-007,Compatible with GX120 GX160 GX200 168 168F,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
188,50,BON-CARBKIT-008,Compatible with GX120 GX160 GX200 168 168F,Honda,"BOMBA DE AGUA/MÁQUINA GENERAL
CON TAZA",,,
189,50,BON-CARBKIT-009,Compatible with GX240 GX270 177 177F,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
190,50,BON-CARBKIT-010,Compatible with GX390 188 188F,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
191,50,BON-CARBKIT-011,Compatible with GX120 GX160Z GX200 168 168F,Honda,GENERADOR,,,
192,50,BON-CARBKIT-012,Compatible with GX240 GX270177 177F,Honda,GENERADOR,,,
193,50,BON-CARBKIT-013,Compatible with GX390 188 188F AUTO TYPE,Honda,GENERADOR,,,
194,50,BON-CARBKIT-014,Compatible with GX390 188188F,Honda,GENERADOR,,,
195,50,BON-CARBKIT-015,Compatible with STL FS120 FS120R FS200 FS200R FS020 FS202 TS200 FS250 FS250R FS300 FS3,STIHL,Brushcutter,,,
196,50,BON-CARBKIT-016,Compatible with Honda GX22 GX31 FG100 139 139F 4 STROKE,Honda,Brushcutter/PULVERIZADOR/ RECORTADORA DE SETOS /TILLER/ TALADRO DE TI,,,
197,50,BON-CARBKIT-017,Compatible with Honda GX25 GX35 4 STROKE,Honda,Brushcutter/PULVERIZADOR/ RECORTADORA DE SETOS /TILLER/ TALADRO DE TI,,,
198,50,BON-CARBKIT-018,Compatible with Honda GX100 152F 3HP,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
199,50,BON-CARBKIT-019,Compatible with Honda GXV120 GXV160,Honda,BOMBA DE AGUA/MÁQUINA GENERAL,,,
200,50,BON-CARBKIT-020,Compatible with Honda GXV140,Honda,CORTACÉSPED,,,
201,50,BON-CARBKIT-021,Compatible with Honda GXV270,Honda,CORTACÉSPED,,,
202,50,BON-CARBKIT-022,Compatible with Honda GXV340,Honda,CORTACÉSPED,,,
203,50,BON-CARBKIT-024,Compatible with STL MS170 MS180 017 018 WALBRO TYPE,STIHL,Chainsaw,,,
204,50,BON-CARBKIT-025,Compatible with STL MS341 MS361 MS361C,STIHL,Chainsaw,,,
205,50,BON-CARBKIT-026,Compatible with STL 044 046 MS440 MS460,STIHL,Chainsaw,,,
206,50,BON-CARBKIT-027,Compatible with STL MS070 070 090 090G 090AV,STIHL,Chainsaw,,,
207,50,BON-CARBKIT-028,Compatible with STL FS38 FS45 FS46 FS55 FS75 FS80 FS85,STIHL,Brushcutter,,,
208,50,BON-CARBKIT-029,Compatible with STL FS400 FS450 FS480 SP400 SP450 SP451 SP481,STIHL,Brushcutter,,,
209,50,BON-CARBKIT-030,Compatible with HUS-365,HUSQVARNA,Chainsaw,,,
210,50,BON-CARBKIT-031,Compatible with DS-30 FOR Chinese Machines,Chinese Machine,Brushcutter,,,
211,50,BON-CARBKIT-032,"Compatible with ECHO GT225 GT225I GT225L PAS225 PE225, PPF225 SHC225 SRM225, SRM225U R",ECHO,Brushcutter,,,
212,51,CADENA-DE-Chainsaw,Model,CALIBRE en MM,Tipo,Measurement de rollo,,
213,51,BON-SCADENA-001,"Compatible with 3/8""LP- 043""",1.1,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
214,51,BON-SCADENA-002,"Compatible with 3/8""LP- 050""",1.3,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
215,51,BON-SCADENA-003,"Compatible with 325"" -050""",1.3,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
216,51,BON-SCADENA-004,"Compatible with 325"" -058""",1.5,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
217,51,BON-SCADENA-005,"Compatible with 325"" -063""",1.6,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
218,51,BON-SCADENA-006,"Compatible with 3/8"" -050""",1.3,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
219,51,BON-SCADENA-007,"Compatible with 3/8"" -058""",1.5,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
220,51,BON-SCADENA-008,"Compatible with 3/8"" -063""",1.6,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
221,51,BON-SCADENA-009,"Compatible with 404"" -063""",1.6,CHESIL COMPLETO / SEMI CHESIL,100 FT,,
222,52,MANGUERA-COMBUSTIBLE-AND-BULBO-DE-IMPRIMACION,Model,,,,,
223,52,BON-CARBACCESS-001,Compatible with 3.0 MM Diameter INTERNO,,,,,
224,52,BON-CARBACCESS-002,Compatible with 2.5MM ID X 5MM OD- 100 METER,,,,,
225,52,BON-CARBACCESS-003,Compatible with TAPON TRANSPARENTE PEQUENO,,,,,
226,52,BON-CARBACCESS-004,Compatible with REEMPLAZO DE LA BOMBILLA DE IMPRIMACIÓN DE COMBUSTIBLE PRIME LINE PARA,,,,,
227,52,BON-CARBACCESS-005,Compatible with TAPON PARA Carburetor WALBRO 188-512 Carburetor,,,,,
228,52,BON-CARBACCESS-006,Compatible with Cap for WALBRO Chainsaw,,,,,
229,52,BON-CARBACCESS-007,Compatible with Cap for WALBRO Chainsaw,,,,,
230,53,KIT-DE-CILINDRO,Model,Application,Diameter,,,
231,53,BON-CYLKIT-001,Compatible with STIHL MS660,Chainsaw,54,,,
232,53,BON-CYLKIT-002,Compatible with HUSQVARNA 288,Chainsaw,54,,,
233,53,BON-CYLKIT-003,Compatible with STIHL MS381,Chainsaw,52,,,
234,53,BON-CYLKIT-004,Compatible with STIHL FS280,Brush Cutter,40,,,
235,53,BON-CYLKIT-005,Compatible with STIHL MS250,Chainsaw,42.5,,,
236,53,BON-CYLKIT-006,Compatible with ZENOAH 5800,"Chainsaw China
",45.2,,,
237,53,BON-CYLKIT-007,Compatible with MITSUBISHI TL33,Brushcutter China,36,,,
238,53,BON-CYLKIT-008,Compatible with MITSUBISHI TL43,Brushcutter China,40,,,
239,53,BON-CYLKIT-009,Compatible with MITSUBISHI TL52,Brushcutter China,44,,,
240,53,BON-CYLKIT-010,Compatible with MITSUBISHI TU26,Brushcutter China,33,,,
241,53,BON-CYLKIT-011,Compatible with SHINDAIWA C35,Brushcutter,36,,,
242,53,BON-CYLKIT-012,Compatible with SHINDAIWA B45,Brushcutter,40,,,
243,53,BON-CYLKIT-013,Compatible with STIHL MS170,Chainsaw,37,,,
244,53,BON-CYLKIT-014,Compatible with STIHL MS180,Chainsaw,38,,,
245,53,BON-CYLKIT-015,Compatible with HUSQVARNA 365,Chainsaw,48,,,
246,53,BON-CYLKIT-016,Compatible with HUSQVARNA 372,Chainsaw,50,,,
247,53,BON-CYLKIT-017,Compatible with HUSQVARNA 372XP/XT,Chainsaw,50,,,
248,53,BON-CYLKIT-018,Compatible with HUSQVARNA 268,Chainsaw,50,,,
249,53,BON-CYLKIT-019,Compatible with HUSQVARNA 272XP,Chainsaw,52,,,
250,53,BON-CYLKIT-020,Compatible with HUSQVARNA 61,Chainsaw,48,,,
251,53,BON-CYLKIT-021,Compatible with STIHL MS380,Chainsaw,50,,,
252,53,BON-CYLKIT-022,Compatible with STIHL MS380,Chainsaw,52,,,
253,53,BON-CYLKIT-023,Compatible with STIHL MS441,Chainsaw,50,,,
254,53,BON-CYLKIT-024,Compatible with STIHL MS290,Chainsaw,46,,,
255,53,BON-CYLKIT-026,Compatible with STIHL MS360,Chainsaw,48,,,
256,53,BON-CYLKIT-025,Compatible with STIHL MS361,Chainsaw,47,,,
257,53,BON-CYLKIT-027,Compatible with STIHL MS390,Chainsaw,49,,,
258,53,BON-CYLKIT-028,Compatible with STIHL MS070,Chainsaw,58,,,
259,53,BON-CYLKIT-029,Compatible with STIHL MS260,Chainsaw,44,,,
260,53,BON-CYLKIT-030,Compatible with STIHL MS260,Chainsaw,44.7,,,
261,53,BON-CYLKIT-031,Compatible with STIHL FS160,Brushcutter,35,,,
262,53,BON-CYLKIT-032,Compatible with STIHL FS220,Brushcutter,38,,,
263,53,BON-CYLKIT-033,Compatible with OLEOMAC 956,Chainsaw,46,,,
264,53,BON-CYLKIT-034,Compatible with HUSQVARNA 254,Chainsaw,45,,,
265,53,BON-CYLKIT-037,Compatible with STIHL MS230,Chainsaw,40,,,
266,53,BON-CYLKIT-041,Compatible with STIHL MS044,Chainsaw,50,,,
267,53,BON-CYLKIT-042,Compatible with STIHL MS046,Chainsaw,52,,,
268,53,BON-CYLKIT-044,Compatible with Chainsaw HOMELITE SUPER XL,Chainsaw,46,,,
